loan_id,report_date,principal_balance,principal_debt,principal_paid,interest_paid,maintenance_fee_paid
125aa5272e8d9d31b324c47de56bd6a0,2024-02-08,1419.98,18.66,0.19,0.0,0.0
1233a1e4aa385afb4a491f03f20da56c,2023-11-11,1574.45,0.0,15.46,38.94,5.67
1233a1e4aa385afb4a491f03f20da56c,2023-12-14,1558.61,0.0,15.84,38.56,5.67
1233a1e4aa385afb4a491f03f20da56c,2023-09-14,1605.0,0.0,14.73,39.67,5.67
1233a1e4aa385afb4a491f03f20da56c,2024-01-11,1542.39,0.0,16.22,38.17,5.67
7056d5e475568df419f9afbbcfb54600,2023-10-20,952.99,0.0,0.0,13.81,15.25
125aa5272e8d9d31b324c47de56bd6a0,2024-02-09,1401.32,0.0,18.66,22.47,5.31
7056d5e475568df419f9afbbcfb54600,2023-11-18,952.99,0.0,0.0,14.29,15.77
1233a1e4aa385afb4a491f03f20da56c,2024-02-02,0.0,0.0,1542.39,26.44,3.97
7056d5e475568df419f9afbbcfb54600,2024-01-18,952.99,0.0,0.0,14.29,15.77
125aa5272e8d9d31b324c47de56bd6a0,2023-10-12,1474.96,0.0,17.7,23.62,5.31
125aa5272e8d9d31b324c47de56bd6a0,2024-01-10,1420.17,0.0,18.46,22.77,5.31
125aa5272e8d9d31b324c47de56bd6a0,2023-12-09,1456.63,17.91,0.35,0.0,0.0
125aa5272e8d9d31b324c47de56bd6a0,2023-12-10,1438.72,0.0,17.91,23.06,5.31
7056d5e475568df419f9afbbcfb54600,2023-12-21,952.99,0.0,0.0,14.29,15.77
125aa5272e8d9d31b324c47de56bd6a0,2023-11-09,1456.98,0.0,17.98,23.34,5.31
7056d5e475568df419f9afbbcfb54600,2024-02-18,942.98,0.0,10.01,14.29,15.77
7056d5e475568df419f9afbbcfb54600,2023-09-21,952.99,0.0,10.01,31.43,28.39
403376d2cbf61fba1ecfb8ea4e3f14a4,2024-09-06,0.0,0.0,578.42,23.84,0.55
403376d2cbf61fba1ecfb8ea4e3f14a4,2024-07-13,580.3,0.0,1.85,8.9,0.0
403376d2cbf61fba1ecfb8ea4e3f14a4,2024-08-12,578.42,0.0,1.88,8.87,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-07-15,3819.81,0.0,34.6,90.14,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-07-19,3819.81,0.0,0.0,46.36,0.0
0de72ba60cc5bf70185f15fafc311929,2024-08-17,3077.54,0.0,105.83,47.88,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-09-14,3784.32,0.0,35.49,77.69,0.0
0de72ba60cc5bf70185f15fafc311929,2024-07-18,3183.37,0.0,104.27,49.45,0.0
0de72ba60cc5bf70185f15fafc311929,2024-09-19,2970.11,0.0,107.43,46.29,12.06
2a0e67894c1025514ddf0a83377001c5,2024-07-18,3944.17,0.0,1.48,0.0,0.0
2a0e67894c1025514ddf0a83377001c5,2024-08-15,3944.17,0.0,0.0,58.73,11.46
2a0e67894c1025514ddf0a83377001c5,2024-09-16,3941.22,0.0,0.0,62.75,12.27
2a0e67894c1025514ddf0a83377001c5,2024-08-19,3941.22,0.0,2.95,0.0,0.0
4d63e13ee2d246f4e9cf342138bb655f,2024-09-23,3595.69,3595.69,230.89,0.0,0.0
1230211d0a65908840309abb10fab84c,2022-12-01,3077.81,0.0,31.19,14.98,0.0
441097d4aa431223a03d96126fab09f3,2025-06-14,237.98,0.0,13.58,4.84,1.77
a4bc692633bdbae68981df26eceb7c47,2024-02-16,922.38,0.0,20.37,15.14,0.0
a4bc692633bdbae68981df26eceb7c47,2024-03-17,910.56,0.0,11.82,14.81,0.0
708cdaf787f4fad379286823598ada59,2024-03-14,373.81,0.0,5.03,6.0,1.42
708cdaf787f4fad379286823598ada59,2024-02-11,378.84,0.0,4.95,6.07,1.42
c010a66a246d4620bb5f19e3443667a0,2024-03-25,1379.82,0.0,7.29,12.6,1.26
c010a66a246d4620bb5f19e3443667a0,2024-02-25,1387.11,0.0,7.22,12.67,1.26
40c27b1e7386933e3f45517614588a98,2024-09-12,987.16,0.0,12.89,24.49,3.9
76dcac581f9f251fb2248a9e74f0a7e4,2024-09-01,3784.3,11.02,1.73,0.0,0.0
755ada0e6dd477aeb7847f510282fdbc,2024-08-17,888.49,0.0,61.02,15.25,6.08
40c27b1e7386933e3f45517614588a98,2024-10-13,987.15,13.2,0.01,0.0,0.0
afce96185cc963c8aea924987102b1bc,2024-08-01,13.01,2.97,0.32,0.0,0.0
afce96185cc963c8aea924987102b1bc,2024-08-09,10.04,0.0,2.97,0.11,1.3
84b7521a8d1891e22bbfeb1dc6337815,2024-07-11,1334.91,1334.91,364.66,0.0,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-08-01,3786.03,0.0,12.55,61.0,12.17
755ada0e6dd477aeb7847f510282fdbc,2024-07-18,949.51,0.0,60.06,16.21,6.08
84b7521a8d1891e22bbfeb1dc6337815,2024-09-15,1128.33,1128.33,17.93,0.0,0.0
40c27b1e7386933e3f45517614588a98,2024-08-12,1000.05,0.0,12.58,24.8,3.9
755ada0e6dd477aeb7847f510282fdbc,2024-09-19,826.49,0.0,62.0,14.27,6.08
84b7521a8d1891e22bbfeb1dc6337815,2024-07-25,1224.01,1224.01,110.9,0.0,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-07-01,3798.58,0.0,12.35,61.2,12.17
afce96185cc963c8aea924987102b1bc,2024-10-03,0.0,0.0,6.72,0.05,1.3
afce96185cc963c8aea924987102b1bc,2024-07-05,13.33,0.0,3.27,0.13,1.3
f726714ccf0b20eb8fd90e27fc8bc32a,2024-09-19,3478.76,0.0,52.22,53.11,12.17
84b7521a8d1891e22bbfeb1dc6337815,2024-09-29,1124.76,1124.76,3.57,0.0,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-10-04,3760.33,0.0,12.69,60.59,12.17
f726714ccf0b20eb8fd90e27fc8bc32a,2024-08-18,3530.98,0.0,51.44,53.89,9.74
40c27b1e7386933e3f45517614588a98,2024-07-13,1012.63,0.0,12.28,25.1,3.9
76dcac581f9f251fb2248a9e74f0a7e4,2024-10-03,3773.02,12.69,0.26,0.0,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2024-07-19,3582.42,0.0,50.68,54.65,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-09-02,3773.28,0.0,11.02,34.71,0.0
afce96185cc963c8aea924987102b1bc,2024-09-07,6.72,0.0,3.32,0.08,1.3
76dcac581f9f251fb2248a9e74f0a7e4,2024-09-09,3773.28,0.0,0.0,26.09,12.17
84b7521a8d1891e22bbfeb1dc6337815,2024-08-22,1146.26,1146.26,46.43,0.0,0.0
84b7521a8d1891e22bbfeb1dc6337815,2024-08-09,1192.69,1192.69,31.32,0.0,0.0
84b7521a8d1891e22bbfeb1dc6337815,2024-10-10,1050.38,1050.38,74.38,0.0,0.0
53620bd9f2a2885a815992c55deb78e4,2025-01-02,146.44,0.0,23.16,2.55,1.52
53620bd9f2a2885a815992c55deb78e4,2025-03-06,99.08,0.0,23.86,1.85,1.52
53620bd9f2a2885a815992c55deb78e4,2025-02-02,122.94,0.0,23.5,2.2,1.52
353086c1a1898de5786c2a56ec7fcbe7,2025-02-28,686.28,0.0,14.1,5.59,0.75
353086c1a1898de5786c2a56ec7fcbe7,2025-01-30,700.38,0.0,13.99,5.7,0.75
d606bac68cbe04f3991fc71fd3744ff1,2025-03-13,492.03,0.0,0.0,12.11,2.66
d606bac68cbe04f3991fc71fd3744ff1,2025-02-09,492.03,0.0,0.0,12.11,2.66
cea1fac044cede17f0f31ced8fed549f,2025-01-12,172.35,0.62,0.01,0.0,0.0
353086c1a1898de5786c2a56ec7fcbe7,2024-12-29,714.37,0.0,13.88,5.81,0.75
cea1fac044cede17f0f31ced8fed549f,2025-01-06,172.36,0.0,0.61,3.46,0.71
d606bac68cbe04f3991fc71fd3744ff1,2025-01-09,492.03,0.0,0.0,12.11,2.66
53620bd9f2a2885a815992c55deb78e4,2024-03-04,365.51,0.0,20.07,5.8,0.0
53620bd9f2a2885a815992c55deb78e4,2024-04-04,342.91,0.0,22.6,5.5,0.0
d3b87747b485d3e0c7557d6834c0b67d,2024-03-31,3665.54,0.0,11.69,59.05,12.61
d3b87747b485d3e0c7557d6834c0b67d,2024-02-29,3677.23,0.0,11.51,59.24,9.73
d3b87747b485d3e0c7557d6834c0b67d,2023-12-31,3700.06,0.0,11.15,59.6,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-12-01,3711.21,0.0,10.97,59.77,0.0
53620bd9f2a2885a815992c55deb78e4,2024-01-04,405.36,0.0,19.48,6.39,0.0
d3b87747b485d3e0c7557d6834c0b67d,2024-02-01,3688.74,0.0,11.32,59.42,0.0
53620bd9f2a2885a815992c55deb78e4,2024-02-03,385.58,0.0,19.78,6.1,0.0
53620bd9f2a2885a815992c55deb78e4,2023-12-04,424.84,0.0,19.19,6.68,0.0
3d6993447010ded6858ff2818ab28daf,2023-09-14,3015.85,0.0,51.42,55.2,0.0
fd2b234250e0a139a50f97689dad0df0,2023-09-17,3319.05,0.0,0.0,55.07,0.0
3d6993447010ded6858ff2818ab28daf,2023-10-27,2972.39,0.0,43.46,49.45,0.0
3d6993447010ded6858ff2818ab28daf,2023-12-31,2928.23,0.0,0.0,10.17,0.0
fd2b234250e0a139a50f97689dad0df0,2023-10-22,3319.05,0.0,0.0,53.3,0.0
fd2b234250e0a139a50f97689dad0df0,2023-12-18,3319.05,0.0,0.0,53.3,0.35
3d6993447010ded6858ff2818ab28daf,2024-01-25,2928.23,0.0,0.0,0.81,7.46
fd2b234250e0a139a50f97689dad0df0,2023-11-16,3319.05,0.0,0.0,53.3,0.0
fd2b234250e0a139a50f97689dad0df0,2024-01-18,3319.05,0.0,0.0,53.3,10.65
3d6993447010ded6858ff2818ab28daf,2024-01-27,2928.23,0.0,0.0,46.98,0.0
3d6993447010ded6858ff2818ab28daf,2023-11-25,2928.23,0.0,44.16,48.75,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2025-05-26,1071.46,0.0,5.35,9.78,1.26
3ef12d848d9561150f414c1087f5d742,2024-12-05,2886.5,0.0,0.0,0.72,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2025-01-24,1092.57,0.0,5.16,9.64,1.26
3ef12d848d9561150f414c1087f5d742,2024-11-14,2886.5,0.0,0.0,43.27,11.36
a7993d7a9e662b5dedd72a608d8e3d5c,2024-12-26,1097.73,0.0,11.33,18.8,2.35
3ef12d848d9561150f414c1087f5d742,2024-12-22,2886.5,0.0,0.0,45.63,12.17
3ef12d848d9561150f414c1087f5d742,2024-12-28,0.0,0.0,2886.5,35.54,9.33
a7993d7a9e662b5dedd72a608d8e3d5c,2025-03-27,1082.11,0.0,5.25,9.88,1.26
a7993d7a9e662b5dedd72a608d8e3d5c,2025-02-24,1087.36,0.0,5.21,9.92,1.26
a7993d7a9e662b5dedd72a608d8e3d5c,2025-04-26,1076.81,0.0,5.3,9.83,1.26
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-08-05,494.07,0.0,4.93,8.02,0.0
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-07-31,5543.3,0.0,105.2,50.84,5.0
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-06-01,504.83,0.0,5.25,8.46,0.0
c9bdb3d773011b22a6c2d1bf51dffdbf,2023-08-12,4667.07,0.0,39.86,107.08,15.95
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-07-01,5648.5,0.0,104.26,51.77,5.0
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-09-01,5437.15,0.0,106.15,49.89,5.0
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-10-01,5330.05,0.0,107.1,48.93,5.0
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-10-01,494.07,0.0,0.0,0.63,0.0
c9bdb3d773011b22a6c2d1bf51dffdbf,2023-09-14,4626.31,0.0,40.76,106.18,15.95
10b3e745f946f86e93b48ca7e8728794,2023-01-12,2056.04,0.0,23.64,32.63,7.09
10b3e745f946f86e93b48ca7e8728794,2023-02-10,2032.58,0.0,23.46,29.23,7.09
9c961f055fa0d7d69b70c280e3b7efb0,2023-03-16,696.15,0.0,339.85,11.09,0.0
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-05-01,5856.09,0.0,102.41,53.63,5.0
10b3e745f946f86e93b48ca7e8728794,2023-05-13,1957.55,0.0,24.29,29.15,7.09
67296da645807ef21afe2ace876a0835,2023-03-23,6951.59,0.0,118.41,38.18,3.5
67296da645807ef21afe2ace876a0835,2023-04-02,0.0,0.0,6951.59,18.77,1.77
708cdaf787f4fad379286823598ada59,2023-05-13,420.7,0.0,4.3,2.02,0.43
708cdaf787f4fad379286823598ada59,2023-06-12,416.34,0.0,4.36,6.66,1.42
708cdaf787f4fad379286823598ada59,2023-07-13,411.91,0.0,4.43,6.59,1.42
c010a66a246d4620bb5f19e3443667a0,2023-04-27,1491.9,0.0,23.1,6.42,0.58
c010a66a246d4620bb5f19e3443667a0,2023-05-26,1469.6,0.0,22.3,13.1,1.26
c010a66a246d4620bb5f19e3443667a0,2023-06-25,1455.56,0.0,14.04,13.35,1.26
c010a66a246d4620bb5f19e3443667a0,2023-07-27,1442.58,0.0,12.98,13.22,1.26
708cdaf787f4fad379286823598ada59,2023-08-12,407.41,0.0,4.5,6.52,1.42
c010a66a246d4620bb5f19e3443667a0,2023-08-26,1429.48,0.0,13.1,13.1,1.26
c9bdb3d773011b22a6c2d1bf51dffdbf,2023-07-13,4706.93,0.0,38.97,107.97,15.95
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-07-01,504.35,4.86,0.48,0.0,0.0
10b3e745f946f86e93b48ca7e8728794,2023-08-12,1881.49,0.0,25.36,28.05,7.09
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-07-31,499.0,4.93,0.49,0.0,0.0
10b3e745f946f86e93b48ca7e8728794,2023-07-13,1906.85,0.0,26.05,28.43,7.09
c9bdb3d773011b22a6c2d1bf51dffdbf,2023-06-12,4745.9,0.0,38.1,87.07,12.76
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-07-03,499.49,0.0,4.86,8.11,0.0
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-06-01,5752.76,0.0,103.33,52.7,5.0
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-09-01,494.07,0.0,0.0,0.02,0.0
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-09-02,494.07,0.0,0.0,8.45,0.0
10b3e745f946f86e93b48ca7e8728794,2023-06-12,1932.9,0.0,24.65,28.79,7.09
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-10-02,494.07,0.0,0.0,7.3,0.0
10b3e745f946f86e93b48ca7e8728794,2023-09-14,1855.75,0.0,25.74,27.67,7.09
10b3e745f946f86e93b48ca7e8728794,2023-03-12,2008.7,0.0,23.88,29.9,7.09
ee0fce37c5f727894bf3a9f7cc95a7cf,2023-03-31,5958.5,0.0,101.5,38.18,3.5
9c961f055fa0d7d69b70c280e3b7efb0,2023-05-18,0.0,0.0,350.85,5.63,0.0
9c961f055fa0d7d69b70c280e3b7efb0,2023-04-16,350.85,0.0,345.3,11.18,0.0
a5ff4c87d588ea4c4b45d571df2b5ac2,2023-05-04,510.08,0.0,7.92,2.77,0.0
10b3e745f946f86e93b48ca7e8728794,2023-04-13,1981.84,0.0,26.86,31.51,7.09
60e6d95a5f910053302edd73ce020424,2024-09-12,788.96,0.0,13.99,12.89,3.04
6a40b58615169ee58f9624de944c2cbb,2024-09-14,260.25,0.0,3.91,3.97,0.91
6a40b58615169ee58f9624de944c2cbb,2024-07-18,264.16,0.0,3.85,4.03,0.79
60e6d95a5f910053302edd73ce020424,2024-10-13,774.74,0.0,14.22,12.67,3.04
60e6d95a5f910053302edd73ce020424,2024-08-12,802.95,0.0,13.77,13.12,3.04
60e6d95a5f910053302edd73ce020424,2024-07-13,816.72,0.0,13.55,13.33,3.15
c583cb8e08c5c2a3c1062e095032576f,2024-07-11,1609.41,0.0,30.22,19.76,7.09
c583cb8e08c5c2a3c1062e095032576f,2024-08-10,1578.83,0.0,30.58,19.39,7.09
c583cb8e08c5c2a3c1062e095032576f,2024-09-12,1547.88,0.0,30.95,19.02,7.09
c583cb8e08c5c2a3c1062e095032576f,2024-10-11,1516.55,0.0,31.33,18.65,7.09
79e3e1acf6e7c9d535fad73650f3c42e,2023-08-26,951.76,38.11,0.15,0.0,0.0
79e3e1acf6e7c9d535fad73650f3c42e,2023-07-27,951.91,0.0,37.62,16.41,3.54
79e3e1acf6e7c9d535fad73650f3c42e,2023-07-23,989.53,37.62,0.02,0.0,0.0
79e3e1acf6e7c9d535fad73650f3c42e,2023-06-25,989.55,0.0,37.03,17.02,3.54
79e3e1acf6e7c9d535fad73650f3c42e,2023-05-25,1026.58,0.0,36.42,3.53,0.71
79e3e1acf6e7c9d535fad73650f3c42e,2023-08-27,913.65,0.0,38.11,15.79,3.54
0e2e5bb7dec160e5239a22b53bb543aa,2024-11-07,2532.27,0.0,13.17,31.25,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2024-12-07,2518.94,0.0,13.19,31.09,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2025-01-08,2505.45,0.0,12.18,30.93,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2024-11-17,2532.13,13.19,0.14,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2025-01-17,2502.97,11.18,2.48,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2024-12-19,2517.63,12.18,1.31,0.0,0.0
0de72ba60cc5bf70185f15fafc311929,2024-02-16,3689.48,0.0,96.77,56.95,0.0
0de72ba60cc5bf70185f15fafc311929,2023-12-20,3881.58,0.0,93.92,59.8,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-02-11,3855.64,0.0,0.0,50.1,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2023-12-14,3855.64,0.0,0.0,0.4,0.0
0de72ba60cc5bf70185f15fafc311929,2023-10-21,4068.03,0.0,91.16,62.56,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-02-15,3855.64,0.0,0.0,0.35,0.0
0de72ba60cc5bf70185f15fafc311929,2023-09-17,4159.19,0.0,89.81,59.65,0.0
0de72ba60cc5bf70185f15fafc311929,2024-02-04,3786.25,0.0,95.33,58.39,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2023-10-15,3855.64,0.0,0.0,0.02,0.0
0de72ba60cc5bf70185f15fafc311929,2023-11-16,3975.5,0.0,92.53,61.19,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2023-11-26,3855.64,0.0,0.0,45.2,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-01-29,3855.64,0.0,0.0,68.38,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2023-11-13,3855.64,0.0,0.0,99.42,0.0
53b9acc46031a13e924bc4b7a07d2516,2024-03-10,330.35,0.0,6.27,2.64,1.42
476a7ce95fa63d7dce6ef9863ff038ba,2024-03-03,282.33,0.0,0.0,4.47,1.06
53b9acc46031a13e924bc4b7a07d2516,2024-04-11,324.03,0.0,6.32,2.59,1.42
adc293aede801908c578f92572104d49,2024-04-04,138.33,0.0,44.75,2.75,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2024-04-04,281.71,0.0,0.62,4.47,1.06
adc293aede801908c578f92572104d49,2024-03-02,183.08,0.0,44.09,3.42,0.0
adc293aede801908c578f92572104d49,2024-02-04,227.17,0.0,35.51,4.07,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2024-02-02,282.33,0.0,0.0,4.32,1.02
476a7ce95fa63d7dce6ef9863ff038ba,2024-01-04,282.33,0.0,3.81,4.53,1.06
476a7ce95fa63d7dce6ef9863ff038ba,2023-12-03,286.14,0.0,3.63,4.59,1.06
53b9acc46031a13e924bc4b7a07d2516,2024-01-11,342.84,0.0,6.17,2.74,1.42
adc293aede801908c578f92572104d49,2024-01-01,270.6,0.0,42.79,4.71,0.0
adc293aede801908c578f92572104d49,2023-12-02,313.39,0.0,42.15,5.35,0.0
53b9acc46031a13e924bc4b7a07d2516,2023-12-10,349.01,0.0,6.12,2.78,1.42
53b9acc46031a13e924bc4b7a07d2516,2024-02-09,336.62,0.0,6.22,2.69,1.42
adc293aede801908c578f92572104d49,2024-02-01,262.68,35.51,7.92,0.0,0.0
f41d149f47842aac216c2461d00da625,2025-01-16,2500.11,0.0,55.21,40.44,12.4
f41d149f47842aac216c2461d00da625,2024-12-19,2555.32,0.0,54.35,41.3,12.4
f41d149f47842aac216c2461d00da625,2024-11-15,2609.67,0.0,53.5,42.14,12.4
9dc8e6f9f9941f20a773144c182b45eb,2025-02-01,409.17,0.0,199.76,9.78,12.17
9dc8e6f9f9941f20a773144c182b45eb,2025-03-03,206.2,0.0,202.97,6.57,12.17
c583cb8e08c5c2a3c1062e095032576f,2025-02-08,1387.44,0.0,32.86,17.11,7.09
c583cb8e08c5c2a3c1062e095032576f,2025-03-10,1354.18,0.0,33.26,16.72,7.09
c583cb8e08c5c2a3c1062e095032576f,2025-04-10,1320.52,0.0,33.66,16.32,7.09
c9bdb3d773011b22a6c2d1bf51dffdbf,2025-04-12,3711.55,0.0,0.0,84.44,15.95
10b3e745f946f86e93b48ca7e8728794,2025-04-12,1628.7,0.0,0.0,23.96,7.09
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-11-10,3947.95,0.0,55.85,91.09,15.95
10b3e745f946f86e93b48ca7e8728794,2024-11-10,1628.7,0.0,5.04,22.43,6.62
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-11-28,490.18,0.0,0.0,15.74,3.04
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-12-12,3890.83,0.0,57.12,89.82,15.95
c9bdb3d773011b22a6c2d1bf51dffdbf,2025-02-10,3772.66,0.0,59.75,87.19,15.95
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-11-29,490.18,0.0,0.0,0.42,0.0
10b3e745f946f86e93b48ca7e8728794,2025-05-15,1628.7,0.0,0.0,23.96,7.09
c9bdb3d773011b22a6c2d1bf51dffdbf,2025-05-15,3711.55,0.0,0.0,84.44,15.95
10b3e745f946f86e93b48ca7e8728794,2025-01-11,1628.7,0.0,0.0,49.51,14.64
c9bdb3d773011b22a6c2d1bf51dffdbf,2025-01-10,3832.41,0.0,58.42,88.52,15.95
10b3e745f946f86e93b48ca7e8728794,2025-02-10,1628.7,0.0,0.0,23.96,7.09
c9bdb3d773011b22a6c2d1bf51dffdbf,2025-03-13,3711.55,0.0,61.11,85.83,15.95
10b3e745f946f86e93b48ca7e8728794,2025-03-13,1628.7,0.0,0.0,23.96,7.09
7555b15b73a7eab844819dc93cb2e96e,2024-12-21,2872.94,0.0,60.83,47.11,12.61
7555b15b73a7eab844819dc93cb2e96e,2025-03-22,2684.52,0.0,63.81,44.13,12.61
7555b15b73a7eab844819dc93cb2e96e,2025-02-20,2748.33,0.0,62.8,45.14,12.61
7555b15b73a7eab844819dc93cb2e96e,2025-05-23,2553.82,0.0,65.87,42.07,12.61
0f6ed9d3c36e9e55a795d1a8b50ef69c,2023-06-05,3590.56,0.0,110.58,59.43,0.0
21794ed61ee4b5a8960e19692ef938d7,2023-05-11,3079.22,0.0,177.98,36.51,12.4
21794ed61ee4b5a8960e19692ef938d7,2023-08-10,3056.04,0.0,10.15,32.36,12.5
21794ed61ee4b5a8960e19692ef938d7,2023-07-13,3066.19,0.0,13.03,38.24,13.75
d951f1695966e6ed0dd3bdab3db05319,2023-04-02,3790.44,0.0,45.16,63.65,0.0
2e0c41b0f5f3b478601ad3e3c69992a5,2023-06-19,3923.83,0.0,44.24,63.72,0.0
d951f1695966e6ed0dd3bdab3db05319,2023-05-04,3744.55,0.0,45.89,60.87,0.0
2e0c41b0f5f3b478601ad3e3c69992a5,2023-05-14,3968.07,0.0,43.54,64.42,0.0
d951f1695966e6ed0dd3bdab3db05319,2023-09-01,3712.75,0.0,10.77,59.79,0.0
7e10fda623d5a3b6aaf2b6b4b893572d,2023-06-26,69.21,0.0,33.79,0.88,0.0
2e0c41b0f5f3b478601ad3e3c69992a5,2023-07-20,3878.88,0.0,44.95,63.01,0.0
d951f1695966e6ed0dd3bdab3db05319,2023-09-02,3712.7,10.89,0.05,0.0,0.0
7e10fda623d5a3b6aaf2b6b4b893572d,2023-07-18,34.88,0.0,4.33,1.11,0.0
7e10fda623d5a3b6aaf2b6b4b893572d,2023-08-04,0.0,0.0,34.88,0.57,0.0
21794ed61ee4b5a8960e19692ef938d7,2023-09-10,3056.04,0.0,0.0,34.53,12.5
0f6ed9d3c36e9e55a795d1a8b50ef69c,2023-08-06,3360.64,0.0,114.05,55.8,0.0
0f6ed9d3c36e9e55a795d1a8b50ef69c,2023-05-06,3701.14,0.0,126.47,61.47,0.0
0f6ed9d3c36e9e55a795d1a8b50ef69c,2023-09-07,3244.76,0.0,115.88,53.97,0.0
7e10fda623d5a3b6aaf2b6b4b893572d,2023-07-17,39.21,4.33,30.0,0.0,0.0
0f6ed9d3c36e9e55a795d1a8b50ef69c,2023-07-06,3474.69,0.0,115.87,57.66,0.0
2e0c41b0f5f3b478601ad3e3c69992a5,2023-04-13,4011.61,0.0,50.54,65.23,0.0
d951f1695966e6ed0dd3bdab3db05319,2023-06-02,3734.12,0.0,10.43,58.12,0.0
d951f1695966e6ed0dd3bdab3db05319,2023-07-03,3723.52,0.0,10.6,59.96,0.0
0f6ed9d3c36e9e55a795d1a8b50ef69c,2023-04-06,3827.61,0.0,168.56,68.45,0.0
2e0c41b0f5f3b478601ad3e3c69992a5,2023-08-17,3833.21,0.0,45.67,62.29,0.0
21794ed61ee4b5a8960e19692ef938d7,2023-04-10,3257.2,0.0,43.73,37.0,12.4
3d6993447010ded6858ff2818ab28daf,2023-06-12,3103.82,0.0,35.97,50.42,0.0
fd2b234250e0a139a50f97689dad0df0,2023-07-20,3359.72,0.0,40.03,54.59,0.0
dad7dc23fe830f9a5a36f66faedb4d6b,2023-04-10,3627.0,0.0,0.0,232.53,0.0
fd2b234250e0a139a50f97689dad0df0,2023-05-18,3439.15,0.0,38.78,55.85,0.0
3d6993447010ded6858ff2818ab28daf,2023-05-13,3139.79,0.0,35.4,50.99,0.0
fd2b234250e0a139a50f97689dad0df0,2023-08-17,3319.05,0.0,40.67,53.95,0.0
fd2b234250e0a139a50f97689dad0df0,2023-04-17,3477.93,0.0,38.16,56.46,0.0
3d6993447010ded6858ff2818ab28daf,2023-07-13,3067.27,0.0,36.55,49.84,0.0
fd2b234250e0a139a50f97689dad0df0,2023-06-17,3399.75,0.0,39.4,55.23,0.0
dad7dc23fe830f9a5a36f66faedb4d6b,2023-04-15,3627.0,0.0,0.0,0.29,0.0
3d6993447010ded6858ff2818ab28daf,2023-04-13,3175.19,0.0,39.41,51.62,0.0
7555b15b73a7eab844819dc93cb2e96e,2025-01-20,2811.13,0.0,61.81,46.13,12.61
7555b15b73a7eab844819dc93cb2e96e,2025-04-24,2619.69,0.0,64.83,43.11,12.61
0a2fb13a431309456fb6de076d7faf9d,2023-08-10,4061.06,0.0,0.0,64.85,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-06-07,4061.06,0.0,0.0,64.96,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-09-02,4061.06,0.0,0.0,0.23,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-08-03,4061.06,0.0,0.0,0.36,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-05-05,4061.06,0.0,0.0,69.32,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-05-04,4061.06,0.0,0.0,0.24,0.0
